timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
735938878,23.743988,23.54094,0.0,0.008879076,-1.0,0.9371977,0.3087247,1.0704756,nan,6,3.9234898,3.9234898,3.9234898,3.9234898,3.9234898,3.9234898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
736128878,24.016499,23.574892,0.01465,0.007822496,-1.0,0.93747187,0.3228715,1.0689338,nan,6,3.9291487,3.9291487,3.9291487,3.9291487,3.9291487,3.9291487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
736340286,23.243626,23.578516,0.0,0.0051610935,-1.0,0.93747187,0.32438213,1.0687695,nan,6,3.9297526,3.9297526,3.9297526,3.9297526,3.9297526,3.9297526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
736528983,24.08941,23.617292,0.0,0.0035427336,-1.0,0.93747187,0.34053832,1.0670148,nan,6,3.9362154,3.9362154,3.9362154,3.9362154,3.9362154,3.9362154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
736728899,23.375778,23.616982,0.0,0.008394698,-1.0,0.93836,0.34040958,1.0670288,nan,6,3.9361637,3.9361637,3.9361637,3.9361637,3.9361637,3.9361637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
736928877,24.105816,23.601364,0.0,0.008593872,-1.0,0.9390228,0.3339017,1.0677348,nan,6,3.9335606,3.9335606,3.9335606,3.9335606,3.9335606,3.9335606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
737139224,23.294662,23.57719,0.0,0.0056700287,-1.0,0.9390228,0.32382995,1.0688295,nan,6,3.9295318,3.9295318,3.9295318,3.9295318,3.9295318,3.9295318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
737328895,24.042017,23.562538,0.109875,0.006841438,-1.0,0.93947697,0.31772453,1.0694942,nan,6,3.9270897,3.9270897,3.9270897,3.9270897,3.9270897,3.9270897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
737528878,23.59725,23.54487,0.0,0.0077997865,-1.0,0.9400365,0.3103631,1.0702968,nan,6,3.924145,3.924145,3.924145,3.924145,3.924145,3.924145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
737728898,23.504286,23.52055,0.0,0.016126331,-1.0,0.94168615,0.30022937,1.0714035,nan,6,3.9200916,3.9200916,3.9200916,3.9200916,3.9200916,3.9200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
737928877,23.386717,23.507652,0.0,0.014236142,-1.0,0.94219494,0.29485542,1.0719913,nan,6,3.917942,3.917942,3.917942,3.917942,3.917942,3.917942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
738128877,23.430464,23.496178,0.0,0.009580513,-1.0,0.94219494,0.29007465,1.0725148,nan,6,3.9160297,3.9160297,3.9160297,3.9160297,3.9160297,3.9160297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
738329650,23.987333,23.49054,0.0,0.011742788,-1.0,0.94316095,0.2877248,1.0727723,nan,6,3.9150898,3.9150898,3.9150898,3.9150898,3.9150898,3.9150898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
738540258,23.776798,23.465004,0.0,0.012590777,-1.0,0.9439802,0.2770856,1.0739397,nan,6,3.910834,3.910834,3.910834,3.910834,3.910834,3.910834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
738738901,22.895466,23.455564,0.0,0.015810048,-1.0,0.94562876,0.2731517,1.0743719,nan,6,3.9092607,3.9092607,3.9092607,3.9092607,3.9092607,3.9092607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
738928877,23.155218,23.456612,0.0,0.015939727,-1.0,0.94662386,0.27358848,1.0743239,nan,6,3.9094353,3.9094353,3.9094353,3.9094353,3.9094353,3.9094353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
739128877,23.651936,23.485447,0.0,0.036200844,-1.0,0.95109665,0.28560287,1.0730048,nan,6,3.914241,3.914241,3.914241,3.914241,3.914241,3.914241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
739328878,22.867214,23.47302,0.0,0.03980053,-1.0,0.9535988,0.28042537,1.0735729,nan,6,3.9121702,3.9121702,3.9121702,3.9121702,3.9121702,3.9121702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
739529614,23.90075,23.452478,0.32046875,0.034162384,-1.0,0.95470536,0.27186614,1.0745132,nan,6,3.9087465,3.9087465,3.9087465,3.9087465,3.9087465,3.9087465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
739729454,23.575378,23.45814,0.0,0.023520513,-1.0,0.9547988,0.27422458,1.074254,nan,6,3.90969,3.90969,3.90969,3.90969,3.90969,3.90969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
739938877,23.588137,23.44724,0.0,0.019593576,-1.0,0.95555675,0.26968414,1.0747533,nan,6,3.9078734,3.9078734,3.9078734,3.9078734,3.9078734,3.9078734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
740138877,23.183474,23.433434,0.0,0.014410494,-1.0,0.9557857,0.26393062,1.0753865,nan,6,3.9055722,3.9055722,3.9055722,3.9055722,3.9055722,3.9055722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
740339051,23.79138,23.445896,0.0,0.0124746,-1.0,0.9562421,0.26912338,1.0748149,nan,6,3.9076493,3.9076493,3.9076493,3.9076493,3.9076493,3.9076493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
740529349,23.71209,23.438293,0.0,0.00856295,-1.0,0.9562421,0.26595622,1.0751635,nan,6,3.9063823,3.9063823,3.9063823,3.9063823,3.9063823,3.9063823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
740728896,23.103268,23.445475,0.0,0.010024816,-1.0,0.95705396,0.2689479,1.0748342,nan,6,3.9075792,3.9075792,3.9075792,3.9075792,3.9075792,3.9075792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
740928917,22.65759,23.425537,0.0,0.015394753,-1.0,0.9588035,0.26064044,1.075749,nan,6,3.904256,3.904256,3.904256,3.904256,3.904256,3.904256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
741128879,23.02671,23.426647,0.0,0.013779678,-1.0,0.9593122,0.26110297,1.0756981,nan,6,3.904441,3.904441,3.904441,3.904441,3.904441,3.904441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
741338877,22.992989,23.432816,0.0,0.009686056,-1.0,0.959419,0.26367313,1.0754149,nan,6,3.9054692,3.9054692,3.9054692,3.9054692,3.9054692,3.9054692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
741539001,23.84333,23.468548,0.0,0.019125968,-1.0,0.96151406,0.2785619,1.0737776,nan,6,3.9114246,3.9114246,3.9114246,3.9114246,3.9114246,3.9114246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
741739405,23.781355,23.511602,0.0,0.02255848,-1.0,0.9632894,0.29650146,1.0718112,nan,6,3.9186003,3.9186003,3.9186003,3.9186003,3.9186003,3.9186003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
741929408,23.964548,23.517637,0.0,0.022276184,-1.0,0.96433395,0.29901534,1.0715362,nan,6,3.9196062,3.9196062,3.9196062,3.9196062,3.9196062,3.9196062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
742140631,23.839685,23.531546,0.0,0.02314347,-1.0,0.9659288,0.30481082,1.0709028,nan,6,3.9219244,3.9219244,3.9219244,3.9219244,3.9219244,3.9219244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
742328878,23.75766,23.546328,0.0,0.038520627,-1.0,0.9693354,0.31096965,1.0702306,nan,6,3.924388,3.924388,3.924388,3.924388,3.924388,3.924388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
742530163,23.589048,23.54497,0.0,0.028995154,-1.0,0.9698679,0.31040412,1.0702922,nan,6,3.9241617,3.9241617,3.9241617,3.9241617,3.9241617,3.9241617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
742738922,23.686567,23.550526,0.0,0.020658828,-1.0,0.9701343,0.31271964,1.0700397,nan,6,3.9250877,3.9250877,3.9250877,3.9250877,3.9250877,3.9250877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
742938877,23.621859,23.556427,0.0,0.015061237,-1.0,0.9703723,0.31517822,1.0697716,nan,6,3.9260712,3.9260712,3.9260712,3.9260712,3.9260712,3.9260712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
743128877,22.88453,23.545628,0.0,0.011028749,-1.0,0.97047406,0.31067878,1.0702623,nan,6,3.9242713,3.9242713,3.9242713,3.9242713,3.9242713,3.9242713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
743328878,23.657404,23.532547,0.0,0.0075477357,-1.0,0.9704995,0.30522853,1.0708573,nan,6,3.9220912,3.9220912,3.9220912,3.9220912,3.9220912,3.9220912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
743528939,22.714098,23.50694,0.0,0.005579039,-1.0,0.970591,0.29455882,1.0720237,nan,6,3.9178236,3.9178236,3.9178236,3.9178236,3.9178236,3.9178236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
743728898,23.294662,23.469677,0.0,0.004472547,-1.0,0.9707335,0.27903205,1.0737258,nan,6,3.9116127,3.9116127,3.9116127,3.9116127,3.9116127,3.9116127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
743928878,23.374868,23.453306,0.0,0.0036886907,-1.0,0.97087085,0.27221137,1.0744753,nan,6,3.9088843,3.9088843,3.9088843,3.9088843,3.9088843,3.9088843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
744138893,23.683834,23.46398,0.0,0.013306146,-1.0,0.97276825,0.27665836,1.0739865,nan,6,3.9106634,3.9106634,3.9106634,3.9106634,3.9106634,3.9106634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
744338922,23.69477,23.469692,0.0,0.014038725,-1.0,0.9737356,0.27903873,1.0737251,nan,6,3.9116154,3.9116154,3.9116154,3.9116154,3.9116154,3.9116154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
744539523,23.940851,23.490532,0.23989375,0.021904022,-1.0,0.97561175,0.28772193,1.0727726,nan,6,3.9150887,3.9150887,3.9150887,3.9150887,3.9150887,3.9150887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
744729728,23.548037,23.458231,0.0,0.01503559,-1.0,0.97561175,0.27426273,1.0742499,nan,6,3.9097052,3.9097052,3.9097052,3.9097052,3.9097052,3.9097052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
744928877,23.430464,23.481438,0.0,0.016895177,-1.0,0.9768779,0.28393298,1.0731881,nan,6,3.913573,3.913573,3.913573,3.913573,3.913573,3.913573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
745128885,23.302866,23.473818,0.0,0.0151403565,-1.0,0.977529,0.28075725,1.0735365,nan,6,3.912303,3.912303,3.912303,3.912303,3.912303,3.912303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
745328932,23.264587,23.475828,0.0,0.024163064,-1.0,0.97981906,0.28159553,1.0734445,nan,6,3.912638,3.912638,3.912638,3.912638,3.912638,3.912638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
745538890,23.747633,23.447857,0.0,0.015942207,-1.0,0.97981906,0.26994067,1.074725,nan,6,3.9079762,3.9079762,3.9079762,3.9079762,3.9079762,3.9079762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
745738877,23.90075,23.447586,0.0,0.013973536,-1.0,0.98036844,0.26982814,1.0747374,nan,6,3.907931,3.907931,3.907931,3.907931,3.907931,3.907931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
745928879,24.20516,23.43239,0.19594376,0.0134339,-1.0,0.9809128,0.26349574,1.0754344,nan,6,3.9053984,3.9053984,3.9053984,3.9053984,3.9053984,3.9053984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
746128972,22.892733,23.410574,0.0,0.0090406295,-1.0,0.9809128,0.25440627,1.0764365,nan,6,3.9017622,3.9017622,3.9017622,3.9017622,3.9017622,3.9017622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
746328876,23.032177,23.39802,0.0,0.0060840845,-1.0,0.9809128,0.24917538,1.0770141,nan,6,3.89967,3.89967,3.89967,3.89967,3.89967,3.89967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
746528966,22.964735,23.395716,0.0,0.005453808,-1.0,0.98117125,0.24821503,1.0771202,nan,6,3.899286,3.899286,3.899286,3.899286,3.899286,3.899286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
746728877,23.392183,23.377153,0.0,0.0042254,-1.0,0.98127234,0.24048074,1.0779755,nan,6,3.8961923,3.8961923,3.8961923,3.8961923,3.8961923,3.8961923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
746938891,22.969292,23.391354,0.0,0.004316349,-1.0,0.9815114,0.24639733,1.0773212,nan,6,3.8985589,3.8985589,3.8985589,3.8985589,3.8985589,3.8985589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
747138878,23.90166,23.401463,0.065924995,0.010287799,-1.0,0.9827211,0.2506097,1.0768558,nan,6,3.9002438,3.9002438,3.9002438,3.9002438,3.9002438,3.9002438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
747339143,23.037647,23.430105,0.0,0.007737734,-1.0,0.9828647,0.26254398,1.0755392,nan,6,3.9050176,3.9050176,3.9050176,3.9050176,3.9050176,3.9050176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
747528879,23.277348,23.42788,0.0,0.0053114193,-1.0,0.9828647,0.261617,1.0756415,nan,6,3.9046466,3.9046466,3.9046466,3.9046466,3.9046466,3.9046466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
747728877,23.876143,23.447578,0.0,0.0076931617,-1.0,0.98346066,0.26982433,1.0747378,nan,6,3.9079297,3.9079297,3.9079297,3.9079297,3.9079297,3.9079297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
747928877,24.023788,23.513468,0.0,0.011611077,-1.0,0.9846917,0.2972787,1.0717261,nan,6,3.9189112,3.9189112,3.9189112,3.9189112,3.9189112,3.9189112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
748128877,23.44778,23.559383,0.0,0.007813919,-1.0,0.9846917,0.31641036,1.0696374,nan,6,3.926564,3.926564,3.926564,3.926564,3.926564,3.926564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
748338935,23.766773,23.596632,0.0,0.02100256,-1.0,0.98725617,0.33193046,1.0679489,nan,6,3.932772,3.932772,3.932772,3.932772,3.932772,3.932772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
748539318,23.191673,23.56154,0.0,0.014898197,-1.0,0.98741436,0.31730872,1.0695395,nan,6,3.9269235,3.9269235,3.9269235,3.9269235,3.9269235,3.9269235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
748728878,23.469654,23.538567,0.0,0.022115663,-1.0,0.9895355,0.3077367,1.0705833,nan,6,3.9230945,3.9230945,3.9230945,3.9230945,3.9230945,3.9230945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
748928879,23.55077,23.532713,0.0,0.026924264,-1.0,0.99134684,0.3052972,1.0708497,nan,6,3.922119,3.922119,3.922119,3.922119,3.922119,3.922119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
749128877,23.70024,23.511028,0.0,0.018119263,-1.0,0.99134684,0.2962621,1.0718374,nan,6,3.9185047,3.9185047,3.9185047,3.9185047,3.9185047,3.9185047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
749328878,23.893457,23.503477,0.0,0.018580755,-1.0,0.9924202,0.2931159,1.0721817,nan,6,3.917246,3.917246,3.917246,3.917246,3.917246,3.917246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
749528877,24.459444,23.511051,0.51458126,0.02614963,-1.0,0.99436253,0.29627162,1.0718364,nan,6,3.9185085,3.9185085,3.9185085,3.9185085,3.9185085,3.9185085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
749739023,22.801592,23.506184,0.0,0.020257423,-1.0,0.9948814,0.29424316,1.0720583,nan,6,3.9176972,3.9176972,3.9176972,3.9176972,3.9176972,3.9176972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
749939315,23.39674,23.51319,0.0,0.025431436,-1.0,0.9967824,0.29716235,1.0717388,nan,6,3.918865,3.918865,3.918865,3.918865,3.918865,3.918865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
750128900,23.061344,23.497366,0.0,0.023632882,-1.0,0.9978014,0.2905696,1.0724605,nan,6,3.9162276,3.9162276,3.9162276,3.9162276,3.9162276,3.9162276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
750328879,23.83604,23.482403,0.0402875,0.017832248,-1.0,0.9981221,0.28433448,1.073144,nan,6,3.9137337,3.9137337,3.9137337,3.9137337,3.9137337,3.9137337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
750529051,23.416792,23.47744,0.0,0.02658162,-1.0,1.0007882,0.2822669,1.0733708,nan,6,3.9129066,3.9129066,3.9129066,3.9129066,3.9129066,3.9129066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
750728878,23.2737,23.488646,0.0,0.01971569,-1.0,1.0011494,0.2869361,1.0728587,nan,6,3.9147742,3.9147742,3.9147742,3.9147742,3.9147742,3.9147742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
750928891,23.5772,23.530445,0.0,0.016974157,-1.0,1.0017546,0.3043521,1.0709529,nan,6,3.9217408,3.9217408,3.9217408,3.9217408,3.9217408,3.9217408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
751128877,23.773151,23.565144,0.0,0.01886155,-1.0,1.0030816,0.3188098,1.069376,nan,6,3.9275239,3.9275239,3.9275239,3.9275239,3.9275239,3.9275239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
